user_id,gender
41286,0
31862,0
129200,0
10239,2
61620,0
129445,0
119693,0
97340,0
129596,0
127932,1
90993,0
127470,1
95448,0
111311,0
79242,1
18629,2
91934,0
88803,0
117971,2
52465,2
77955,1
88443,0
52339,0
101463,0
80376,0
55901,1
72098,0
77659,0
108877,0
29630,1
60570,1
32002,0
38817,0
47884,1
92531,2
8547,0
51420,0
6095,0
46749,0
45762,0
52491,0
48680,1
117706,0
71142,0
14339,0
107753,0
41339,0
61307,0
118997,0
11832,2
72601,0
47799,1
89781,0
30821,0
91242,0
114697,0
40758,0
51230,0
713,0
78635,1
2964,0
122217,0
8449,0
61143,0
6730,0
116231,1
34834,0
95113,0
101785,1
115874,1
21620,0
105183,1
94599,0
19537,1
62084,0
108013,0
38903,0
25648,0
107124,0
35736,2
36605,0
14806,0
77552,0
128972,0
16386,0
127235,1
57827,0
77611,1
74978,0
120807,0
55543,0
64844,0
105565,1
30165,0
105121,0
39951,1
98290,1
14843,0
106939,0
93825,0
127164,0
128298,0
131664,0
93006,2
88679,2
106354,2
130694,0
64492,1
86031,0
80293,0
1043,1
124496,0
131545,0
33671,0
10947,0
15978,0
113761,0
31266,0
24493,0
116055,0
2104,0
120994,0
127097,0
37015,0
38850,0
116407,0
44625,1
120658,1
80509,1
131384,0
4280,0
25170,1
13822,2
83145,0
42867,1
112506,0
120070,0
113077,0
50582,0
90145,0
37614,0
57051,2
37408,0
60550,0
51519,0
42672,0
130939,1
110487,0
45295,0
87816,0
10790,0
44660,0
14044,1
91819,0
103860,0
14054,0
71103,0
73403,0
78026,0
49694,2
60556,0
20441,0
36882,0
58419,0
124843,2
91330,1
117715,0
121634,0
44930,1
106900,0
41134,2
91163,0
30524,0
101431,0
71877,0
13134,0
93552,0
19443,0
21704,0
128967,0
36270,2
82992,1
11321,0
14224,0
40298,1
105766,0
21920,0
116980,0
64942,0
117571,0
122283,1
119572,1
46494,0
129597,1
38851,2
12071,0
86216,0
125442,1
10026,0
39976,0
37779,0
130191,0
45658,0
64515,0
107795,0
98497,0
53011,0
88024,0
130133,0
110121,0
76984,0
42130,1
57928,0
118881,0
107282,1
103049,0
88610,0
44114,0
81880,0
37536,0
112867,0
119806,0
72893,0
2504,0
80101,1
14468,0
8924,2
98259,2
14196,2
101637,0
16078,2
83503,0
18734,0
81546,0
93267,2
104958,0
90657,0
106299,0
48579,0
120287,1
39011,2
48126,0
66507,0
65378,1
83546,0
16095,0
41173,1
128453,1
85450,0
4939,1
32067,0
10240,0
93807,0
5794,0
130861,0
55608,0
51835,0
77091,0
110330,0
78791,0
26618,0
131294,0
102707,1
109124,1
17923,0
34373,0
62728,0
103564,1
46168,0
103885,2
97178,0
117216,0
127557,0
52640,0
30820,1
13462,0
56579,0
52033,0
80432,1
22367,0
20135,0
28759,1
32147,0
104872,0
34987,0
78600,0
35370,0
7243,1
36400,2
52346,0
68204,0
105120,0
68421,0
43274,1
66227,0
103731,0
107785,0
105341,1
111816,1
118457,0
40267,0
125688,1
69729,2
15530,0
101082,0
115898,0
118846,0
119761,0
81735,1
10032,0
102628,0
36466,2
37231,0
1656,0
81048,0
36218,1
16763,0
58378,0
71971,0
25725,1
129421,0
84771,0
14724,0
18965,2
29479,0
8074,0
41668,2
87662,0
92734,0
50454,1
90402,1
128935,0
4040,0
112606,1
30076,1
85244,0
42102,1
111626,1
122599,0
