user_id,gender
0,1
1,0
2,0
3,0
4,0
5,1
6,0
7,0
8,0
9,1
10,1
11,0
12,2
13,0
14,0
15,1
16,0
17,1
18,0
19,0
20,0
21,0
22,0
23,1
24,2
25,0
26,0
27,1
28,0
29,1
30,0
31,1
32,0
33,1
34,2
35,0
36,1
37,1
38,0
39,0
40,1
41,0
42,0
43,0
44,1
45,0
46,0
47,0
48,2
49,1
50,1
51,0
52,0
53,0
54,1
55,0
56,0
57,0
58,1
59,0
60,0
61,1
62,0
63,0
64,0
65,0
66,1
67,0
68,1
69,0
70,0
71,1
72,0
73,0
74,2
75,2
76,0
77,1
78,1
79,0
80,1
81,0
82,1
83,0
84,0
85,1
86,0
87,2
88,2
89,0
90,0
91,1
92,0
93,0
94,0
95,2
96,1
97,1
98,1
99,0
100,1
101,0
102,0
103,0
104,0
105,1
106,0
107,0
108,2
109,0
110,0
111,0
112,0
113,1
114,0
115,0
116,0
117,0
118,1
119,0
120,2
121,1
122,0
123,0
124,0
125,2
126,1
127,0
128,0
129,0
130,0
131,0
132,1
133,0
134,0
135,0
136,1
137,2
138,2
139,1
140,0
141,0
142,2
143,0
144,0
145,1
146,0
147,0
148,0
149,0
150,1
151,0
152,0
153,0
154,0
155,1
156,0
157,0
158,2
159,2
160,0
161,1
162,0
163,1
164,0
165,0
166,1
167,1
168,0
169,0
170,1
171,0
172,0
173,0
174,1
175,1
176,0
177,2
178,0
179,0
180,0
181,0
182,1
183,1
184,0
185,0
186,2
187,0
188,0
189,0
190,0
191,0
192,1
193,1
194,2
195,1
196,0
197,2
198,0
199,1
200,1
201,0
202,2
203,0
204,0
205,0
206,0
207,0
208,0
209,1
210,0
211,2
212,1
213,0
214,0
215,0
216,0
217,2
218,1
219,2
220,2
221,2
222,2
223,2
224,0
225,0
226,0
227,0
228,2
229,0
230,0
231,0
232,1
233,0
234,0
235,0
236,0
237,1
238,0
239,2
240,0
241,1
242,0
243,0
244,0
245,1
246,0
247,0
248,1
249,0
250,0
251,2
252,1
253,0
254,0
255,0
256,2
257,0
258,0
259,0
260,0
261,1
262,2
263,2
264,1
265,0
266,0
267,1
268,0
269,2
270,0
271,0
272,0
273,2
274,0
275,0
276,1
277,0
278,2
279,0
280,1
281,0
282,0
283,0
284,1
285,0
286,0
287,1
288,1
289,1
290,0
291,0
292,2
293,1
294,0
295,0
296,0
297,1
298,0
299,0
300,2
301,0
302,0
303,0
304,1
305,0
306,0
307,0
308,0
309,1
310,0
311,1
312,1
313,1
314,1
315,2
316,0
317,1
318,1
319,0
320,0
321,0
322,0
323,0
324,1
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,1
334,0
335,0
336,0
337,2
338,0
339,2
340,1
341,0
342,1
343,0
344,0
345,1
346,1
347,0
348,0
349,0
350,0
351,0
352,1
353,0
354,0
355,0
356,0
357,1
358,0
359,0
360,1
361,2
362,0
363,1
364,1
365,0
366,0
367,0
368,0
369,0
370,0
371,1
372,1
373,1
374,0
375,0
376,0
377,1
378,1
379,0
380,0
381,1
382,2
383,0
384,0
385,0
386,1
387,1
388,2
389,0
390,0
391,0
392,2
393,0
394,0
395,0
396,0
397,0
398,1
399,1
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,2
408,0
409,1
410,1
411,0
412,2
413,0
414,1
415,0
416,1
417,2
418,0
419,0
420,1
421,0
422,2
423,2
424,2
425,0
426,0
427,1
428,0
429,1
430,0
431,0
432,0
433,1
434,2
435,0
436,0
437,2
438,2
439,0
440,0
441,0
442,0
443,2
444,2
445,1
446,1
447,0
448,0
449,2
450,0
451,0
452,0
453,0
454,1
455,0
456,0
457,0
458,1
459,0
460,0
461,0
462,0
463,1
464,0
465,0
466,1
467,2
468,0
469,1
470,0
471,0
472,1
473,0
474,1
475,0
476,0
477,0
478,0
479,1
480,0
481,0
482,0
483,1
484,0
485,0
486,1
487,0
488,0
489,0
490,0
491,0
492,0
493,1
494,2
495,0
496,1
497,0
498,1
499,1
500,0
501,0
502,0
503,0
504,0
505,0
506,1
507,0
508,0
509,0
510,1
511,0
512,0
513,0
514,2
515,1
516,1
517,1
518,1
519,1
520,0
521,0
522,0
523,0
524,2
525,0
526,1
527,1
528,0
529,0
530,1
531,0
532,2
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,1
541,0
542,0
543,0
544,0
545,1
546,0
547,1
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,1
556,0
557,0
558,1
559,0
560,1
561,0
562,0
563,0
564,0
565,0
566,0
567,1
568,1
569,0
570,0
571,0
572,1
573,0
574,0
575,1
576,0
577,0
578,0
579,0
580,2
581,0
582,1
583,1
584,0
585,0
586,0
587,1
588,0
589,1
590,0
591,0
592,1
593,1
594,0
595,1
596,0
597,0
598,0
599,2
600,2
601,1
602,1
603,0
604,1
605,1
606,0
607,0
608,0
609,0
610,2
611,0
612,0
613,0
614,0
615,0
616,1
617,2
618,1
619,0
620,0
621,0
622,0
623,2
624,1
625,0
626,0
627,1
628,1
629,1
630,0
631,0
632,0
633,1
634,0
635,0
636,0
637,0
638,0
639,0
640,2
641,1
642,0
643,0
644,2
645,0
646,0
647,1
648,0
649,2
650,0
651,2
652,0
653,0
654,2
655,1
656,1
657,1
658,1
659,0
660,0
661,2
662,1
663,0
664,0
665,1
666,2
667,1
668,0
669,0
670,0
671,0
672,0
673,0
674,2
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,1
687,0
688,1
689,0
690,0
691,1
692,0
693,2
694,1
695,0
696,1
697,0
698,2
699,0
700,1
701,0
702,1
703,2
704,0
705,0
706,0
707,0
708,0
709,2
710,0
711,0
712,0
713,0
714,0
715,2
716,0
717,0
718,0
719,0
720,1
721,0
722,0
723,0
724,0
725,1
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,2
737,0
738,0
739,0
740,0
741,0
742,1
743,0
744,0
745,1
746,2
747,0
748,0
749,1
750,1
751,2
752,0
753,0
754,1
755,0
756,2
757,0
758,1
759,0
760,0
761,0
762,0
763,0
764,2
765,1
766,0
767,0
768,0
769,2
770,1
771,0
772,0
773,0
774,0
775,1
776,0
777,2
778,0
779,0
780,0
781,0
782,0
783,0
784,2
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,1
793,0
794,1
795,0
796,1
797,1
798,2
799,1
800,1
801,0
802,0
803,0
804,0
805,0
806,0
807,2
808,0
809,0
810,0
811,0
812,2
813,1
814,0
815,0
816,0
817,0
818,2
819,0
820,2
821,1
822,0
823,2
824,0
825,1
826,0
827,0
828,0
829,0
830,1
831,0
832,0
833,1
834,0
835,0
836,0
837,0
838,0
839,1
840,1
841,1
842,0
843,0
844,1
845,0
846,1
847,0
848,0
849,0
850,0
851,0
852,0
853,1
854,1
855,1
856,0
857,2
858,0
859,0
860,0
861,0
862,2
863,1
864,0
865,0
866,0
867,0
868,0
869,2
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,2
882,1
883,0
884,0
885,2
886,2
887,1
888,0
889,0
890,0
891,0
892,1
893,0
894,0
895,0
896,0
897,0
898,1
899,1
900,1
901,0
902,0
903,0
904,1
905,0
906,2
907,1
908,0
909,1
910,0
911,1
912,0
913,1
914,0
915,1
916,0
917,1
918,1
919,0
920,0
921,0
922,0
923,0
924,1
925,0
926,1
927,1
928,2
929,0
930,1
931,2
932,0
933,1
934,0
935,0
936,0
937,2
938,1
939,0
940,0
941,1
942,1
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,1
954,1
955,0
956,0
957,0
958,0
959,0
960,2
961,1
962,0
963,0
964,0
965,0
966,1
967,0
968,1
969,0
970,0
971,0
972,1
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,2
982,1
983,0
984,0
985,1
986,1
987,0
988,0
989,0
990,1
991,1
992,0
993,0
994,1
995,0
996,0
997,0
998,2
999,1
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,1
1012,0
1013,1
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,1
1024,0
1025,1
1026,0
1027,1
1028,0
1029,0
1030,2
1031,0
1032,0
1033,1
1034,0
1035,0
1036,0
1037,1
1038,1
1039,0
1040,0
1041,0
1042,1
1043,2
1044,1
1045,0
1046,0
1047,0
1048,0
1049,0
1050,2
1051,1
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,1
1059,0
1060,0
1061,0
1062,0
1063,0
1064,1
1065,0
1066,0
1067,1
1068,0
1069,1
1070,0
1071,1
1072,1
1073,0
1074,1
1075,1
1076,0
1077,1
1078,0
1079,0
1080,0
1081,0
1082,0
1083,2
1084,0
1085,0
1086,0
1087,2
1088,0
1089,0
1090,0
1091,1
1092,2
1093,1
1094,2
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,1
1103,2
1104,0
1105,2
1106,1
1107,0
1108,2
1109,1
1110,1
1111,0
1112,0
1113,1
1114,1
1115,0
1116,0
1117,2
1118,0
1119,0
1120,0
1121,0
1122,2
1123,0
1124,1
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,1
1136,0
1137,0
1138,0
1139,1
1140,1
1141,0
1142,0
1143,1
1144,0
1145,1
1146,0
1147,0
1148,0
1149,1
1150,0
1151,0
1152,0
1153,2
1154,0
1155,1
1156,0
1157,1
1158,0
1159,0
1160,0
1161,1
1162,2
1163,1
1164,0
1165,0
1166,1
1167,1
1168,0
1169,0
1170,0
1171,1
1172,2
1173,1
1174,1
1175,0
1176,1
1177,0
1178,0
1179,1
1180,0
1181,0
1182,0
1183,1
1184,1
1185,0
1186,1
1187,0
1188,1
1189,2
1190,1
1191,0
1192,0
1193,1
1194,1
1195,1
1196,0
1197,0
1198,2
1199,0
1200,0
1201,0
1202,1
1203,0
1204,1
1205,1
1206,0
1207,0
1208,1
1209,0
1210,0
1211,2
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,1
1229,2
